launch_service_provider,mission,name,net,pad,rocket,status
United Launch Alliance,CST-100 Starliner Orbital Flight Test,Atlas V N22 | CST-100 Starliner Orbital Flight Test,12/20/2019 11:36 a.m.,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Atlas V N22,Launch Successful
United Launch Alliance,Solar Orbiter,Atlas V 411 | Solar Orbiter,02/10/2020 4:03 a.m.,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Atlas V 411,Launch Successful
United Launch Alliance,AEHF-6,Atlas V 551 | AEHF-6,03/26/2020 8:18 p.m.,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Atlas V 551,Launch Successful
United Launch Alliance,OTV-6 (X-37B) (USSF-7),Atlas V 501 | OTV-6 (X-37B) (USSF-7),05/17/2020 1:14 p.m.,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Atlas V 501,Launch Successful
United Launch Alliance,Mars 2020 (Perseverance rover & Ingenuity helicopter),Atlas V 541 | Mars 2020 (Perseverance rover & Ingenuity helicopter),07/30/2020 11:50 a.m.,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Atlas V 541,Launch Successful
United Launch Alliance,NROL-101,Atlas V 531 | NROL-101,11/13/2020 10:32 p.m.,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Atlas V 531,Launch Successful
United Launch Alliance,NROL-44,Delta IV Heavy | NROL-44,12/11/2020 1:09 a.m.,"Space Launch Complex 37B | Cape Canaveral, FL, USA",Delta IV Heavy,Launch Successful
United Launch Alliance,NROL-82,Delta IV Heavy | NROL-82,04/26/2021 8:47 p.m.,"Space Launch Complex 6 | Vandenberg SFB, CA, USA",Delta IV Heavy,Launch Successful
United Launch Alliance,SBIRS GEO-5,Atlas V 421 | SBIRS GEO-5,05/18/2021 5:37 p.m.,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Atlas V 421,Launch Successful
United Launch Alliance,Landsat 9,Atlas V 401 | Landsat 9,09/27/2021 6:12 p.m.,"Space Launch Complex 3E | Vandenberg SFB, CA, USA",Atlas V 401,Launch Successful
United Launch Alliance,Lucy,Atlas V 401 | Lucy,10/16/2021 9:34 a.m.,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Atlas V 401,Launch Successful
United Launch Alliance,STP-3,Atlas V 551 | STP-3,12/07/2021 10:19 a.m.,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Atlas V 551,Launch Successful
United Launch Alliance,USSF-8,Atlas V 511 | USSF-8,01/21/2022 7 p.m.,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Atlas V 511,Launch Successful
United Launch Alliance,GOES-T,Atlas V 541 | GOES-T,03/01/2022 9:38 p.m.,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Atlas V 541,Launch Successful
United Launch Alliance,CST-100 Starliner Orbital Flight Test 2 (OFT-2),Atlas V N22 | CST-100 Starliner Orbital Flight Test 2 (OFT-2),05/19/2022 10:54 p.m.,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Atlas V N22,Launch Successful
United Launch Alliance,USSF-12,Atlas V 541 | USSF-12,07/01/2022 11:15 p.m.,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Atlas V 541,Launch Successful
United Launch Alliance,SBIRS GEO-6,Atlas V 421 | SBIRS GEO-6,08/04/2022 10:29 a.m.,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Atlas V 421,Launch Successful
United Launch Alliance,NROL-91,Delta IV Heavy | NROL-91,09/24/2022 10:25 p.m.,"Space Launch Complex 6 | Vandenberg SFB, CA, USA",Delta IV Heavy,Launch Successful
United Launch Alliance,SES-20 & SES-21,Atlas V 531 | SES-20 & SES-21,10/04/2022 9:36 p.m.,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Atlas V 531,Launch Successful
United Launch Alliance,JPSS 2 (Joint Polar Satellite System spacecraft No. 2) & LOFTID,Atlas V 401 | JPSS 2 (Joint Polar Satellite System spacecraft No. 2) & LOFTID,11/10/2022 9:49 a.m.,"Space Launch Complex 3E | Vandenberg SFB, CA, USA",Atlas V 401,Launch Successful
United Launch Alliance,NROL-68,Delta IV Heavy | NROL-68,06/22/2023 9:18 a.m.,"Space Launch Complex 37B | Cape Canaveral, FL, USA",Delta IV Heavy,Launch Successful
United Launch Alliance,NROL-107 (Silent Barker),Atlas V 551 | NROL-107 (Silent Barker),09/10/2023 12:47 p.m.,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Atlas V 551,Launch Successful
United Launch Alliance,Project Kuiper Protoflight Mission (Atlas V #1),Atlas V 501 | Project Kuiper Protoflight Mission (Atlas V #1),10/06/2023 6:06 p.m.,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Atlas V 501,Launch Successful
