launch_service_provider,mission,name,net,pad,rocket,status
Mitsubishi Heavy Industries,Ajisai,H-1 | Ajisai,08/12/1986 8:45 p.m.,"Osaki Launch Complex | Tanegashima Space Center, Japan",H-1,Launch Successful
Soviet Space Program,US-A 29,Tsiklon-2 | US-A 29,08/20/1986 12:58 p.m.,"90 | Baikonur Cosmodrome, Republic of Kazakhstan",Tsiklon-2,Launch Successful
Soviet Space Program,Zenit-8 36,Soyuz U | Zenit-8 36,08/21/1986 11:05 a.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
Soviet Space Program,Yantar-4K2 25,Soyuz U | Yantar-4K2 25,08/27/1986 11:40 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Soviet Space Program,US-K 48,Molniya-M | US-K 48,08/28/1986 8:02 a.m.,"16/2 | Plesetsk Cosmodrome, Russian Federation",Molniya-M,Launch Successful
Soviet Space Program,Zenit-8 37 (Kosmos 1775),Soyuz U | Zenit-8 37 (Kosmos 1775),09/03/1986 7:59 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Soviet Space Program,Taifun-2 22,Kosmos-3M | Taifun-2 22,09/03/1986 9 a.m.,"132/1 (132L) | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
Soviet Space Program,Molniya-1T 68,Molniya-M | Molniya-1T 68,09/05/1986 9:12 a.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Molniya-M,Launch Successful
United States Air Force,VSE & VSE Target,Delta 3920 | VSE & VSE Target,09/05/1986 3:08 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta 3920,Launch Successful
Soviet Space Program,Strela-2M 40,Kosmos-3M | Strela-2M 40,09/10/1986 1:45 a.m.,"133/3 (133L) | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
Soviet Space Program,Uragan 14 to 16,Proton | Uragan 14 to 16,09/16/1986 11:38 a.m.,"200/40 | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Soviet Space Program,Zenit-8 38,Soyuz U | Zenit-8 38,09/17/1986 7:59 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
United States Air Force,NOAA 10,Atlas E | NOAA 10,09/17/1986 3:52 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Atlas E,Launch Successful
Soviet Space Program,Tselina-D 57,Tsiklon-3 | Tselina-D 57,09/30/1986 6:34 p.m.,"32/1 | Plesetsk Cosmodrome, Russian Federation",Tsiklon-3,Launch Successful
Soviet Space Program,US-K 49,Molniya-M | US-K 49,10/03/1986 1:05 p.m.,"41/1 | Plesetsk Cosmodrome, Russian Federation",Molniya-M,Launch Failure
Ministry of Space Industry,FSW-0 8,Long March 2C | FSW-0 8,10/06/1986 5:40 a.m.,"Launch Area 2B | Jiuquan Satellite Launch Center, People's Republic of China",Long March 2,Launch Successful
Soviet Space Program,Yantar-1KFT 6,Soyuz U | Yantar-1KFT 6,10/06/1986 7:40 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Soviet Space Program,Strela-3 13 to 18,Tsiklon-3 | Strela-3 13 to 18,10/15/1986 5:24 a.m.,"32/2 | Plesetsk Cosmodrome, Russian Federation",Tsiklon-3,Launch Failure
Soviet Space Program,US-K 50 (Kosmos 1785),Molniya-M | US-K 50 (Kosmos 1785),10/15/1986 9:29 a.m.,"41/1 | Plesetsk Cosmodrome, Russian Federation",Molniya-M,Launch Successful
Soviet Space Program,Molniya-3 41L,Molniya-M | Molniya-3 41L,10/20/1986 8:49 a.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Molniya-M,Launch Successful
Soviet Space Program,Taifun-1B 9,Zenit-2 | Taifun-1B 9,10/22/1986 8 a.m.,"45/1 | Baikonur Cosmodrome, Republic of Kazakhstan",Zenit-2,Launch Successful
Soviet Space Program,Zenit-8 39,Soyuz U | Zenit-8 39,10/22/1986 9 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Soviet Space Program,Raduga 19,Proton-K/DM | Raduga 19,10/25/1986 3:43 p.m.,"200/40 | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM,Launch Successful
Soviet Space Program,Taifun-1 19,Kosmos-3M | Taifun-1 19,10/27/1986 12:40 p.m.,"133/3 (133L) | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
Soviet Space Program,Resurs-F1 17F40 61L 3,Soyuz U | Resurs-F1 17F40 61L 3,10/31/1986 8 a.m.,"16/2 | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
Soviet Space Program,Zenit-8 40,Soyuz U | Zenit-8 40,11/04/1986 11:50 a.m.,"16/2 | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
Soviet Space Program,Tsikada 14,Kosmos-3M | Tsikada 14,11/13/1986 6:10 a.m.,"132/2 | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
Soviet Space Program,Yantar-4K2 26,Soyuz U | Yantar-4K2 26,11/13/1986 10:59 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
United States Air Force,Polar Bear,Scout G-1 | Polar Bear,11/14/1986 12:23 a.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout G-1,Launch Successful
Soviet Space Program,Molniya-1T 69,Molniya-M | Molniya-1T 69,11/15/1986 9:35 p.m.,"41/1 | Plesetsk Cosmodrome, Russian Federation",Molniya-M,Launch Successful
Soviet Space Program,Gorizont 13,Proton-K/DM | Gorizont 13,11/18/1986 2:08 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM,Launch Successful
Soviet Space Program,US-K 51,Molniya-M | US-K 51,11/20/1986 12:09 p.m.,"16/2 | Plesetsk Cosmodrome, Russian Federation",Molniya-M,Launch Successful
Soviet Space Program,Strela-1M 313-320,Kosmos-3M | Strela-1M 313-320,11/21/1986 2 a.m.,"132/2 | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
Soviet Space Program,Parus 56,Kosmos-3M | Parus 56,11/24/1986 9:43 p.m.,"132/2 | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
Soviet Space Program,Almaz-T 1,Proton | Almaz-T 1,11/29/1986 8 a.m.,"200/40 | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Failure
Soviet Space Program,Geo-IK 8,Tsiklon-3 | Geo-IK 8,12/02/1986 7 a.m.,"32/1 | Plesetsk Cosmodrome, Russian Federation",Tsiklon-3,Launch Successful
Soviet Space Program,Zenit-8 41,Soyuz U | Zenit-8 41,12/04/1986 10:10 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
United States Air Force,FLTSATCOM F7,Atlas G Centaur | FLTSATCOM F7,12/05/1986 2:30 a.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas G Centaur,Launch Successful
Soviet Space Program,Tselina-R 1,Tsiklon-3 | Tselina-R 1,12/10/1986 7:30 a.m.,"32/2 | Plesetsk Cosmodrome, Russian Federation",Tsiklon-3,Launch Successful
Soviet Space Program,US-K 52,Molniya-M | US-K 52,12/12/1986 6:35 p.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Molniya-M,Launch Successful
Soviet Space Program,Yantar-4K2 27,Soyuz U | Yantar-4K2 27,12/16/1986 2 p.m.,"41/1 | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
Soviet Space Program,Parus 57,Kosmos-3M | Parus 57,12/17/1986 5:02 p.m.,"132/1 (132L) | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
Soviet Space Program,Ionozond-E,Tsiklon-3 | Ionozond-E,12/18/1986 8 a.m.,"32/2 | Plesetsk Cosmodrome, Russian Federation",Tsiklon-3,Launch Successful
Soviet Space Program,Yantar-4KS1 6,Soyuz U | Yantar-4KS1 6,12/26/1986 11 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Soviet Space Program,Molniya-1T 70,Molniya-M | Molniya-1T 70,12/26/1986 3:25 p.m.,"43/3 (43L) | Plesetsk Cosmodrome, Russian Federation",Molniya-M,Launch Successful
Soviet Space Program,Meteor-2 15,Tsiklon-3 | Meteor-2 15,01/05/1987 1:20 a.m.,"32/2 | Plesetsk Cosmodrome, Russian Federation",Tsiklon-3,Launch Successful
Soviet Space Program,Yantar-4K2 28,Soyuz U | Yantar-4K2 28,01/09/1987 12:38 p.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Soviet Space Program,Tselina-D 58,Tsiklon-3 | Tselina-D 58,01/14/1987 9:05 a.m.,"32/2 | Plesetsk Cosmodrome, Russian Federation",Tsiklon-3,Launch Successful
Soviet Space Program,Zenit-8 42,Soyuz U | Zenit-8 42,01/15/1987 11:20 a.m.,"43/3 (43L) | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
Soviet Space Program,—,Soyuz-U2 | Progress 27,01/16/1987 6:06 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-U,Launch Successful
Soviet Space Program,Strela-2M 41,Kosmos-3M | Strela-2M 41,01/21/1987 9:10 a.m.,"132/2 | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
Soviet Space Program,Taifun-2 23,Kosmos-3M | Taifun-2 23,01/22/1987 7 a.m.,"107/1 | Kapustin Yar, Russian Federation",Kosmos-3M,Launch Successful
Soviet Space Program,Molniya-3 42L,Molniya-M | Molniya-3 42L,01/22/1987 4:06 p.m.,"41/1 | Plesetsk Cosmodrome, Russian Federation",Molniya-M,Launch Successful
Soviet Space Program,Tsikada 15,Kosmos-3M | Tsikada 15,01/29/1987 6:14 a.m.,"132/2 | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
Soviet Space Program,Ekran-M 11L,Proton | Ekran-M 11L,01/30/1987 9:19 a.m.,"200/40 | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Failure
Soviet Space Program,Plasma-A 1,Tsiklon-2 | Plasma-A 1,02/01/1987 11:30 p.m.,"90 | Baikonur Cosmodrome, Republic of Kazakhstan",Tsiklon-2,Launch Successful
Institute of Space and Astronautical Science,Ginga,Mu-3S-II | Ginga,02/05/1987 6:30 a.m.,"Mu Center | Uchinoura Space Center, Japan",Mu-3S-II,Launch Successful
Soviet Space Program,Soyuz TM-2,Soyuz-U2 | Soyuz TM-2,02/05/1987 9:38 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-U,Launch Successful
Soviet Space Program,Zenit-8 43,Soyuz U | Zenit-8 43,02/07/1987 10:30 a.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
United States Air Force,Quasar 7,Titan 34B | Quasar 7,02/12/1987 6:40 a.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan 34B,Launch Successful
Soviet Space Program,GVM Tselina-2,Zenit-2 | GVM Tselina-2,02/14/1987 8:30 a.m.,"45/1 | Baikonur Cosmodrome, Republic of Kazakhstan",Zenit-2,Launch Successful
Soviet Space Program,Parus 58,Kosmos-3M | Parus 58,02/18/1987 1:53 p.m.,"132/2 | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
National Space Development Agency of Japan,Momo 1a,N-2 | Momo 1a,02/19/1987 1:23 a.m.,"Osaki Launch Complex | Tanegashima Space Center, Japan",N-2,Launch Successful
Soviet Space Program,Zenit-8 44,Soyuz U | Zenit-8 44,02/19/1987 10:15 a.m.,"16/2 | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
Soviet Space Program,Geo-IK 9,Tsiklon-3 | Geo-IK 9,02/20/1987 4:43 a.m.,"32/2 | Plesetsk Cosmodrome, Russian Federation",Tsiklon-3,Launch Successful
Soviet Space Program,Yantar-4K2 29,Soyuz U | Yantar-4K2 29,02/26/1987 1:30 p.m.,"41/1 | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
United States Air Force,GOES 7,Delta 3924 | GOES 7,02/26/1987 11:05 p.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta 3924,Launch Successful
Soviet Space Program,—,Soyuz-U2 | Progress 28,03/03/1987 11:14 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-U,Launch Successful
Soviet Space Program,Tselina-D 59,Tsiklon-3 | Tselina-D 59,03/03/1987 3:03 p.m.,"32/2 | Plesetsk Cosmodrome, Russian Federation",Tsiklon-3,Launch Successful
Soviet Space Program,Zenit-8 45,Soyuz U | Zenit-8 45,03/11/1987 10:25 a.m.,"16/2 | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
Soviet Space Program,Strela-3 19 to 24,Tsiklon-3 | Strela-3 19 to 24,03/13/1987 1:11 p.m.,"32/2 | Plesetsk Cosmodrome, Russian Federation",Tsiklon-3,Launch Successful
Soviet Space Program,GVM Tselina-2,Zenit-2 | GVM Tselina-2,03/18/1987 8:30 a.m.,"45/1 | Baikonur Cosmodrome, Republic of Kazakhstan",Zenit-2,Launch Successful
Soviet Space Program,Raduga 20,Proton-K/DM | Raduga 20,03/19/1987 3:54 a.m.,"200/40 | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM,Launch Successful
United States Air Force,Palapa B2P,Delta 3920/PAM | Palapa B2P,03/20/1987 10:22 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta 3920/PAM,Launch Successful
Indian Space Research Organization,SROSS-A,ASLV | SROSS-A,03/24/1987 6:39 a.m.,"SLV-3 Launch Pad | Satish Dhawan Space Centre, India",ASLV,Launch Failure
United States Air Force,FLTSATCOM F6,Atlas G Centaur | FLTSATCOM F6,03/26/1987 9:22 p.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas G Centaur,Launch Failure
Soviet Space Program,Kvant,Proton | Kvant,03/31/1987 12:06 a.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Soviet Space Program,US-P 26,Tsiklon-2 | US-P 26,04/08/1987 3:51 a.m.,"90 | Baikonur Cosmodrome, Republic of Kazakhstan",Tsiklon-2,Launch Successful
Soviet Space Program,Yantar-4K2 30,Soyuz U | Yantar-4K2 30,04/09/1987 11:44 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Soviet Space Program,Yantar-4KS1 7,Soyuz U | Yantar-4KS1 7,04/16/1987 6:18 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Soviet Space Program,—,Soyuz-U2 | Progress 29,04/21/1987 3:14 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-U,Launch Successful
Soviet Space Program,Zenit-8 46,Soyuz U | Zenit-8 46,04/22/1987 9:10 a.m.,"43/3 (43L) | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
Soviet Space Program,Uragan 17 to 19,Proton | Uragan 17 to 19,04/24/1987 12:42 p.m.,"200/40 | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Failure
Soviet Space Program,Foton 3,Soyuz U | Foton 3,04/24/1987 4:59 p.m.,"41/1 | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
Soviet Space Program,Tselina-D 60,Tsiklon-3 | Tselina-D 60,04/27/1987 midnight,"32/2 | Plesetsk Cosmodrome, Russian Federation",Tsiklon-3,Launch Successful
Soviet Space Program,Zenit-8 47,Soyuz U | Zenit-8 47,05/05/1987 9:15 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Soviet Space Program,Gorizont 14,Proton-K/DM | Gorizont 14,05/11/1987 2:45 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM,Launch Successful
Soviet Space Program,Tselina-2 4,Zenit-2 | Tselina-2 4,05/13/1987 5:40 a.m.,"45/1 | Baikonur Cosmodrome, Republic of Kazakhstan",Zenit-2,Launch Successful
Soviet Space Program,Zenit-8 48,Soyuz U | Zenit-8 48,05/13/1987 6 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
United States Air Force,"Parcae 9A,B,C & MSD 9","Atlas H | Parcae 9A,B,C & MSD 9",05/15/1987 3:45 p.m.,"Space Launch Complex 3E | Vandenberg SFB, CA, USA",Atlas H,Launch Successful
Soviet Space Program,Polyus,Energiya | Polyus,05/15/1987 5:30 p.m.,"250 | Baikonur Cosmodrome, Republic of Kazakhstan",Energiya,Launch Failure
Soviet Space Program,—,Soyuz-U2 | Progress 30,05/19/1987 4:02 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-U,Launch Successful
Soviet Space Program,Resurs-F1 17F40 104L 4,Soyuz U | Resurs-F1 17F40 104L 4,05/21/1987 7:44 a.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
Soviet Space Program,Yantar-4K2 31,Soyuz U | Yantar-4K2 31,05/26/1987 1:39 p.m.,"16/2 | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
Soviet Space Program,Zenit-8 49,Soyuz U | Zenit-8 49,05/28/1987 12:45 p.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
Soviet Space Program,US-K 53,Molniya-M | US-K 53,06/04/1987 6:50 p.m.,"16/2 | Plesetsk Cosmodrome, Russian Federation",Molniya-M,Launch Successful
Soviet Space Program,Strela-2M 42,Kosmos-3M | Strela-2M 42,06/09/1987 2:45 p.m.,"132/1 (132L) | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
Soviet Space Program,US-K 54,Molniya-M | US-K 54,06/12/1987 7:40 a.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Molniya-M,Launch Successful
Soviet Space Program,Strela-1M 321-328,Kosmos-3M | Strela-1M 321-328,06/16/1987 5:51 p.m.,"132/1 (132L) | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
Soviet Space Program,Resurs-F1 17F40 105L 5,Soyuz U | Resurs-F1 17F40 105L 5,06/18/1987 7:24 a.m.,"43/3 (43L) | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Failure
Soviet Space Program,US-A 30,Tsiklon-2 | US-A 30,06/18/1987 9:33 p.m.,"90 | Baikonur Cosmodrome, Republic of Kazakhstan",Tsiklon-2,Launch Successful
United States Air Force,DMSP-5D2 F8,Atlas E | DMSP-5D2 F8,06/20/1987 2:34 a.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Atlas E,Launch Successful
Soviet Space Program,Tsikada 16,Kosmos-3M | Tsikada 16,06/23/1987 7:37 a.m.,"132/1 (132L) | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
Soviet Space Program,Tselina-D 61,Tsiklon-3 | Tselina-D 61,07/01/1987 7:35 p.m.,"32/2 | Plesetsk Cosmodrome, Russian Federation",Tsiklon-3,Launch Successful
Soviet Space Program,Zenit-8 50,Soyuz U | Zenit-8 50,07/04/1987 12:25 p.m.,"41/1 | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
Soviet Space Program,Parus 59,Kosmos-3M | Parus 59,07/06/1987 9:59 p.m.,"132/2 | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
Soviet Space Program,Yantar-1KFT 7,Soyuz U | Yantar-1KFT 7,07/08/1987 10:59 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Soviet Space Program,Yantar-4K2 32,Soyuz U | Yantar-4K2 32,07/09/1987 4:10 p.m.,"16/2 | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
Soviet Space Program,Plasma-A 2,Tsiklon-2 | Plasma-A 2,07/10/1987 3:35 p.m.,"90 | Baikonur Cosmodrome, Republic of Kazakhstan",Tsiklon-2,Launch Successful
Soviet Space Program,Taifun-1B 10,Kosmos-3M | Taifun-1B 10,07/14/1987 2 p.m.,"132/2 | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
Soviet Space Program,Okean-O1 2,Tsiklon-3 | Okean-O1 2,07/16/1987 4:25 a.m.,"32/2 | Plesetsk Cosmodrome, Russian Federation",Tsiklon-3,Launch Successful
Soviet Space Program,Soyuz TM-3,Soyuz-U2 | Soyuz TM-3,07/22/1987 1:59 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-U,Launch Successful
Soviet Space Program,Almaz-T 2,Proton | Almaz-T 2,07/25/1987 9 a.m.,"200/40 | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Soviet Space Program,GVM Tselina-2,Zenit-2 | GVM Tselina-2,08/01/1987 3:59 a.m.,"45/1 | Baikonur Cosmodrome, Republic of Kazakhstan",Zenit-2,Launch Successful
Soviet Space Program,—,Soyuz-U2 | Progress 31,08/03/1987 8:44 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-U,Launch Successful
Ministry of Space Industry,FSW-0 9,Long March 2C | FSW-0 9,08/05/1987 6:39 a.m.,"Launch Area 2B | Jiuquan Satellite Launch Center, People's Republic of China",Long March 2,Launch Successful
Soviet Space Program,Meteor-2 16,Tsiklon-3 | Meteor-2 16,08/18/1987 2:27 a.m.,"32/1 | Plesetsk Cosmodrome, Russian Federation",Tsiklon-3,Launch Successful
Soviet Space Program,Zenit-8 51,Soyuz U | Zenit-8 51,08/19/1987 6:59 a.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
Mitsubishi Heavy Industries,Kiku 5,H-1 | Kiku 5,08/27/1987 9:20 a.m.,"Osaki Launch Complex | Tanegashima Space Center, Japan",H-1,Launch Successful
Soviet Space Program,GVM Tselina-2,Zenit-2 | GVM Tselina-2,08/28/1987 8:20 a.m.,"45/1 | Baikonur Cosmodrome, Republic of Kazakhstan",Zenit-2,Launch Successful
Soviet Space Program,Zenit-8 52,Soyuz U | Zenit-8 52,09/03/1987 10:24 a.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
Soviet Space Program,Ekran,Proton-K/DM | Ekran,09/03/1987 7:26 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM,Launch Successful
Soviet Space Program,Strela-3 25 to 30,Tsiklon-3 | Strela-3 25 to 30,09/07/1987 11:50 p.m.,"32/1 | Plesetsk Cosmodrome, Russian Federation",Tsiklon-3,Launch Successful
Ministry of Space Industry,FSW-1 1,Long March 2C | FSW-1 1,09/09/1987 7:15 a.m.,"Launch Area 2B | Jiuquan Satellite Launch Center, People's Republic of China",Long March 2,Launch Successful
Soviet Space Program,Yantar-4KS1 8,Soyuz U | Yantar-4KS1 8,09/11/1987 2:06 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Soviet Space Program,Resurs-F1 17F40 107L 6,Soyuz U | Resurs-F1 17F40 107L 6,09/15/1987 10:30 a.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
Arianespace,Aussat A3 & ECS 4,Ariane 3 | Aussat A3 & ECS 4,09/16/1987 12:45 a.m.,"Ariane Launch Area 1 | Kourou, French Guiana",Ariane 3,Launch Successful
Soviet Space Program,Uragan 20 to 22,Proton | Uragan 20 to 22,09/16/1987 2:53 a.m.,"200/40 | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
United States Air Force,"Transit-O 27,29","Scout G-1 | Transit-O 27,29",09/16/1987 7:22 p.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout G-1,Launch Successful
Soviet Space Program,Yantar-4K2 33,Soyuz U | Yantar-4K2 33,09/17/1987 2:59 p.m.,"41/1 | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
Soviet Space Program,—,Soyuz-U2 | Progress 32,09/23/1987 11:43 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-U,Launch Successful
Soviet Space Program,Bion 8,Soyuz U | Bion 8,09/29/1987 12:49 p.m.,"41/1 | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
Soviet Space Program,Potok 4,Proton | Potok 4,10/01/1987 5:09 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Soviet Space Program,Zenit-8 53,Soyuz U | Zenit-8 53,10/09/1987 8:30 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Soviet Space Program,US-P 27,Tsiklon-2 | US-P 27,10/10/1987 9:48 p.m.,"90 | Baikonur Cosmodrome, Republic of Kazakhstan",Tsiklon-2,Launch Successful
Soviet Space Program,Parus 60,Kosmos-3M | Parus 60,10/14/1987 12:35 p.m.,"133/3 (133L) | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
Soviet Space Program,Tselina-D 62,Tsiklon-3 | Tselina-D 62,10/20/1987 9:09 a.m.,"32/1 | Plesetsk Cosmodrome, Russian Federation",Tsiklon-3,Launch Successful
Soviet Space Program,Yantar-4K2 34,Soyuz U | Yantar-4K2 34,10/22/1987 2:24 p.m.,"16/2 | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
United States Air Force,KH-11 8,Titan 34D | KH-11 8,10/26/1987 9:32 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Titan 34D,Launch Successful
Soviet Space Program,US-KS 4,Proton | US-KS 4,10/28/1987 3:15 p.m.,"200/40 | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Soviet Space Program,Zenit-8 54,Soyuz U | Zenit-8 54,11/11/1987 9:04 a.m.,"131 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Soviet Space Program,Yantar-1KFT 8,Soyuz U | Yantar-1KFT 8,11/14/1987 9:29 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Soviet Space Program,—,Soyuz-U2 | Progress 33,11/20/1987 11:47 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-U,Launch Successful
Arianespace,TV-Sat 1,Ariane 2 | TV-Sat 1,11/21/1987 2:19 a.m.,"Ariane Launch Area 2 | Kourou, French Guiana",Ariane 2,Launch Successful
Soviet Space Program,Luch #2,Proton | Luch #2,11/26/1987 1:28 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
United States Air Force,DSP F13,Titan 34D Transtage | DSP F13,11/29/1987 3:27 a.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Titan 34D Transtage,Launch Successful
Soviet Space Program,Strela-2M 43,Kosmos-3M | Strela-2M 43,12/01/1987 2:15 p.m.,"133/3 (133L) | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
Soviet Space Program,Zenit-8 55,Soyuz U | Zenit-8 55,12/07/1987 8:50 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
