launch_service_provider,mission,name,net,pad,rocket,status
Strategic Rocket Forces,—,Kosmos-2I 63S1 | Kosmos-2I | DS-1-1,10/27/1961 4:30 p.m.,"Mayak-2 | Kapustin Yar, Russian Federation",Kosmos-2I 63S1,Launch Failure
Russian Space Forces,Tselina-D 69,Tsiklon-3 | Tselina-D 69,05/25/1994 10:15 a.m.,"32/2 | Plesetsk Cosmodrome, Russian Federation",Tsiklon-3,Launch Failure
Russian Space Forces,Zenit-8 102,Soyuz-U-PVB | Zenit-8 102,06/07/1994 7:20 a.m.,"16/2 | Plesetsk Cosmodrome, Russian Federation",Soyuz-U-PVB,Launch Successful
Russian Space Forces,Foton 9,Soyuz-U-PVB | Foton 9,06/14/1994 4:05 p.m.,"43/3 (43L) | Plesetsk Cosmodrome, Russian Federation",Soyuz-U-PVB,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TM-19,Soyuz-U2 | Soyuz TM-19,07/01/1994 12:24 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-U,Launch Successful
Khrunichev State Research and Production Space Center,US-KMO 3,Proton | US-KMO 3,07/06/1994 11:58 p.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Production Corporation Polyot,Nadezhda 7,Kosmos-3M | Nadezhda 7,07/14/1994 5:13 a.m.,"133/3 (133L) | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
Russian Space Forces,Yantar-4K2 72,Soyuz-U-PVB | Yantar-4K2 72,07/20/1994 5:35 p.m.,"43/3 (43L) | Plesetsk Cosmodrome, Russian Federation",Soyuz-U-PVB,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Yantar-1KFT 17,Soyuz U | Yantar-1KFT 17,07/29/1994 9:30 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Production Corporation Polyot,Obzor Test,Kosmos-3M | Obzor Test,08/02/1994 8 p.m.,"132/1 (132L) | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
Progress Rocket Space Center,US-K 75,Molniya-M | US-K 75,08/05/1994 1:12 a.m.,"16/2 | Plesetsk Cosmodrome, Russian Federation",Molniya-M,Launch Successful
Khrunichev State Research and Production Space Center,Uragan 57 to 59,Proton | Uragan 57 to 59,08/11/1994 3:27 p.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Progress Rocket Space Center,Molniya-3 60L,Molniya-M | Molniya-3 60L,08/23/1994 2:30 p.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Molniya-M,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M-24,08/25/1994 2:25 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Orlets-2 1,Zenit-2 | Orlets-2 1,08/26/1994 noon,"45/1 | Baikonur Cosmodrome, Republic of Kazakhstan",Zenit-2,Launch Successful
Khrunichev State Research and Production Space Center,Potok 8,Proton | Potok 8,09/21/1994 5:53 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Production Corporation Polyot,Taifun-1 24,Kosmos-3M | Taifun-1 24,09/27/1994 2 p.m.,"132/1 (132L) | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TM-20,Soyuz-U2 | Soyuz TM-20,10/03/1994 10:42 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-U,Launch Successful
Russian Space Forces,Okean-O1 7,Tsiklon-3 | Okean-O1 7,10/11/1994 2:30 p.m.,"32/2 | Plesetsk Cosmodrome, Russian Federation",Tsiklon-3,Launch Successful
Khrunichev State Research and Production Space Center,Ekspress-2,Proton-K/DM-2M | Ekspress-2,10/13/1994 4:19 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Khrunichev State Research and Production Space Center,Elektro,Proton | Elektro,10/31/1994 2:30 p.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),US-PM 5,Tsiklon-2 | US-PM 5,11/02/1994 1:04 a.m.,"90/20 | Baikonur Cosmodrome, Republic of Kazakhstan",Tsiklon-2,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Resurs-O1,Zenit-2 | Resurs-O1,11/04/1994 5:47 a.m.,"45/1 | Baikonur Cosmodrome, Republic of Kazakhstan",Zenit-2,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M-25,11/11/1994 7:21 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Khrunichev State Research and Production Space Center,Uragan 60 to 62,Proton | Uragan 60 to 62,11/20/1994 12:39 a.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Tselina-2 16,Zenit-2 | Tselina-2 16,11/24/1994 9:15 a.m.,"45/1 | Baikonur Cosmodrome, Republic of Kazakhstan",Zenit-2,Launch Successful
Russian Space Forces,Geo-IK 14,Tsiklon-3 | Geo-IK 14,11/29/1994 2:54 a.m.,"32/2 | Plesetsk Cosmodrome, Russian Federation",Tsiklon-3,Launch Successful
Progress Rocket Space Center,Molniya-1T 88,Molniya-M | Molniya-1T 88,12/14/1994 2:21 p.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Molniya-M,Launch Successful
Khrunichev State Research and Production Space Center,Altair 13L (Luch 1),Proton | Altair 13L (Luch 1),12/16/1994 noon,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Production Corporation Polyot,Strela-2M 52,Kosmos-3M | Strela-2M 52,12/20/1994 5:11 a.m.,"132/1 (132L) | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
Russian Space Forces,RS-15 Radio-ROSTO,Rokot / Briz-K | RS-15 Radio-ROSTO,12/26/1994 3:01 a.m.,"175/58 | Baikonur Cosmodrome, Republic of Kazakhstan",Rokot/Briz-K,Launch Successful
Russian Space Forces,Strela-3 107 to 112,Tsiklon-3 | Strela-3 107 to 112,12/26/1994 10:26 p.m.,"32/2 | Plesetsk Cosmodrome, Russian Federation",Tsiklon-3,Launch Successful
Khrunichev State Research and Production Space Center,Raduga 32,Proton | Raduga 32,12/28/1994 11:31 a.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Yantar-4KS1M 6,Soyuz U | Yantar-4KS1M 6,12/29/1994 11:30 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Production Corporation Polyot,Tsikada 20,Kosmos-3M | Tsikada 20,01/24/1995 3:54 a.m.,"132/1 (132L) | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M-26,02/15/1995 4:42 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Space Forces,Foton 10,Soyuz U | Foton 10,02/16/1995 5:39 p.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
Production Corporation Polyot,Taifun-2 27,Kosmos-3M | Taifun-2 27,03/02/1995 1 p.m.,"132/1 (132L) | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
Khrunichev State Research and Production Space Center,Uragan 63 to 65,Proton | Uragan 63 to 65,03/07/1995 9:23 a.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TM-21,Soyuz-U2 | Soyuz TM-21,03/14/1995 6:11 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-U,Launch Successful
Production Corporation Polyot,Parus 83,Kosmos-3M | Parus 83,03/22/1995 4:09 a.m.,"132/1 (132L) | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
Russian Space Forces,Yantar-4K2 73,Soyuz-U-PVB | Yantar-4K2 73,03/22/1995 4:44 p.m.,"43/3 (43L) | Plesetsk Cosmodrome, Russian Federation",Soyuz-U-PVB,Launch Successful
Russian Space Forces,Gurwin-1,Start | Gurwin-1,03/28/1995 10 a.m.,"158 | Plesetsk Cosmodrome, Russian Federation",Start,Launch Failure
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M-27,04/09/1995 7:34 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Khrunichev State Research and Production Space Center,Spektr,Proton | Spektr,05/20/1995 3:33 a.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Progress Rocket Space Center,US-K 76,Molniya-M | US-K 76,05/24/1995 8:10 p.m.,"16/2 | Plesetsk Cosmodrome, Russian Federation",Molniya-M,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),US-PM 6,Tsiklon-2 | US-PM 6,06/08/1995 4:43 a.m.,"90/20 | Baikonur Cosmodrome, Republic of Kazakhstan",Tsiklon-2,Launch Successful
Russian Space Forces,Yantar-4K2 74,Soyuz-U-PVB | Yantar-4K2 74,06/28/1995 6:25 p.m.,"43/3 (43L) | Plesetsk Cosmodrome, Russian Federation",Soyuz-U-PVB,Launch Successful
Production Corporation Polyot,Tsikada 21,Kosmos-3M | Tsikada 21,07/05/1995 3:09 a.m.,"132/1 (132L) | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M-28,07/20/1995 3:04 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Khrunichev State Research and Production Space Center,Uragan 66 to 68,Proton | Uragan 66 to 68,07/24/1995 3:52 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Progress Rocket Space Center,Interbol-1,Molniya-M | Interbol-1,08/02/1995 11:59 p.m.,"43/3 (43L) | Plesetsk Cosmodrome, Russian Federation",Molniya-M,Launch Successful
Progress Rocket Space Center,Molniya-3 59L,Molniya-M | Molniya-3 59L,08/09/1995 2:21 a.m.,"43/3 (43L) | Plesetsk Cosmodrome, Russian Federation",Molniya-M,Launch Successful
Khrunichev State Research and Production Space Center,Potok 9,Proton | Potok 9,08/30/1995 7:33 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Russian Space Forces,Okean-O1 8,Tsiklon-3 | Okean-O1 8,08/31/1995 6:49 a.m.,"32/2 | Plesetsk Cosmodrome, Russian Federation",Tsiklon-3,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TM-22,Soyuz-U2 | Soyuz TM-22,09/03/1995 9 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-U,Launch Successful
Russian Space Forces,Resurs-F2 10,Soyuz U | Resurs-F2 10,09/26/1995 11:20 a.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Yantar-4KS1M 7,Soyuz U | Yantar-4KS1M 7,09/29/1995 4:25 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Production Corporation Polyot,Parus 84,Kosmos-3M | Parus 84,10/06/1995 3:23 a.m.,"132/1 (132L) | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Failure
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M-29,10/08/1995 6:50 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Khrunichev State Research and Production Space Center,Luch 2,Proton | Luch 2,10/11/1995 4:26 p.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Tselina-2 17,Zenit-2 | Tselina-2 17,10/31/1995 8:19 p.m.,"45/1 | Baikonur Cosmodrome, Republic of Kazakhstan",Zenit-2,Launch Successful
Khrunichev State Research and Production Space Center,Gals 2,Proton | Gals 2,11/17/1995 2:25 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Khrunichev State Research and Production Space Center,Uragan 69 to 71,Proton | Uragan 69 to 71,12/14/1995 6:10 a.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M-30,12/18/1995 2:31 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),US-PM 7,Tsiklon-2 | US-PM 7,12/20/1995 12:52 a.m.,"90/20 | Baikonur Cosmodrome, Republic of Kazakhstan",Tsiklon-2,Launch Successful
Progress Rocket Space Center,IRS-1C & Skipper,Molniya-M | IRS-1C & Skipper,12/28/1995 6:45 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Molniya-M,Launch Successful
Production Corporation Polyot,Parus 85,Kosmos-3M | Parus 85,01/16/1996 3:33 p.m.,"132/1 (132L) | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
Khrunichev State Research and Production Space Center,Gorizont 31,Proton | Gorizont 31,01/25/1996 9:56 a.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Russian Space Forces,Gonets-D 319 to 321 & Strela-3 113 to 115,Tsiklon-3 | Gonets-D 319 to 321 & Strela-3 113 to 115,02/19/1996 12:58 a.m.,"32/1 | Plesetsk Cosmodrome, Russian Federation",Tsiklon-3,Launch Successful
Khrunichev State Research and Production Space Center,Raduga 33,Proton | Raduga 33,02/19/1996 8:19 a.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TM-23,Soyuz-U | Soyuz TM-23,02/21/1996 12:34 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Space Forces,Yantar-4K2 75,Soyuz-U-PVB | Yantar-4K2 75,03/14/1996 5:40 p.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz-U-PVB,Launch Successful
Khrunichev State Research and Production Space Center,Astra 1F,Proton-K/DM-2M | Astra 1F,04/08/1996 11:09 p.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Khrunichev State Research and Production Space Center,Priroda,Proton | Priroda,04/23/1996 11:48 a.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Production Corporation Polyot,Taifun-1B 14,Kosmos-3M | Taifun-1B 14,04/24/1996 1 p.m.,"132/1 (132L) | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M-31,05/05/1996 7:04 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Yantar-1KFT 18,Soyuz U | Yantar-1KFT 18,05/14/1996 8:55 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Failure
Khrunichev State Research and Production Space Center,Gorizont 32,Proton | Gorizont 32,05/25/1996 2:05 a.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Russian Space Forces,Yantar-4K2 76,Soyuz-U-PVB | Yantar-4K2 76,06/20/1996 6:44 p.m.,"16/2 | Plesetsk Cosmodrome, Russian Federation",Soyuz-U-PVB,Launch Failure
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M-32,07/31/1996 8 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Progress Rocket Space Center,Molniya-1T 89,Molniya-M | Molniya-1T 89,08/14/1996 10:20 p.m.,"43/3 (43L) | Plesetsk Cosmodrome, Russian Federation",Molniya-M,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TM-24,Soyuz-U | Soyuz TM-24,08/17/1996 1:18 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Progress Rocket Space Center,"Interbol 2, Magin 5 & MuSat 1","Molniya-M | Interbol 2, Magin 5 & MuSat 1",08/29/1996 5:22 a.m.,"43/3 (43L) | Plesetsk Cosmodrome, Russian Federation",Molniya-M,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Tselina-2 18,Zenit-2 | Tselina-2 18,09/04/1996 9:01 a.m.,"45/1 | Baikonur Cosmodrome, Republic of Kazakhstan",Zenit-2,Launch Successful
Production Corporation Polyot,Parus 86,Kosmos-3M | Parus 86,09/05/1996 12:47 p.m.,"132/1 (132L) | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
Khrunichev State Research and Production Space Center,INMARSAT III F-2,Proton | INMARSAT III F-2,09/06/1996 5:37 p.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Khrunichev State Research and Production Space Center,Ekspress 2,Proton-K/DM-2M | Ekspress 2,09/26/1996 5:50 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Progress Rocket Space Center,Molniya-3 62L,Molniya-M | Molniya-3 62L,10/24/1996 11:37 a.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Molniya-M,Launch Successful
Khrunichev State Research and Production Space Center,Mars-96,Proton-K/D-2 | Mars-96,11/16/1996 8:48 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/D-2,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M-33,11/19/1996 11:20 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),US-PM 8,Tsiklon-2 | US-PM 8,12/11/1996 noon,"90/19 | Baikonur Cosmodrome, Republic of Kazakhstan",Tsiklon-2,Launch Successful
Production Corporation Polyot,Parus 87,Kosmos-3M | Parus 87,12/20/1996 6:43 a.m.,"132/1 (132L) | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
Russian Space Forces,Bion 11,Soyuz U | Bion 11,12/24/1996 1:50 p.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TM-25,Soyuz-U | Soyuz TM-25,02/10/1997 2:09 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Space Forces,Strela-3 116 to 118 & Gonets 4 to 6,Tsiklon-3 | Strela-3 116 to 118 & Gonets 4 to 6,02/14/1997 3:47 a.m.,"32/1 | Plesetsk Cosmodrome, Russian Federation",Tsiklon-3,Launch Successful
Strategic Rocket Forces,Zeya,Start-1.2 | Zeya,03/04/1997 2 a.m.,"5 | Svobodny Cosmodrome, Russian Federation",Start-1.2,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M-34,04/06/1997 4:04 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Progress Rocket Space Center,US-K 77,Molniya-M | US-K 77,04/09/1997 8:58 a.m.,"16/2 | Plesetsk Cosmodrome, Russian Federation",Molniya-M,Launch Successful
Production Corporation Polyot,Parus 88,Kosmos-3M | Parus 88,04/17/1997 1:03 p.m.,"132/1 (132L) | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
Progress Rocket Space Center,US-K 78,Molniya-M | US-K 78,05/14/1997 12:33 a.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Molniya-M,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Orlets-1 6,Soyuz U | Orlets-1 6,05/15/1997 12:10 p.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Tselina-2 19,Zenit-2 | Tselina-2 19,05/20/1997 7:07 a.m.,"45/1 | Baikonur Cosmodrome, Republic of Kazakhstan",Zenit-2,Launch Failure
Khrunichev State Research and Production Space Center,Telstar 5,Proton-K/DM-2M | Telstar 5,05/24/1997 5 p.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Khrunichev State Research and Production Space Center,Araks-N 1,Proton-K/17S40 | Araks-N 1,06/06/1997 4:56 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/17S40,Launch Successful
Khrunichev State Research and Production Space Center,Iridium 09 to 14 & Iridium 16,Proton-K/17S40 | Iridium 09 to 14 & Iridium 16,06/18/1997 2:02 p.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/17S40,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M-35,07/05/1997 4:11 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TM-26,Soyuz-U | Soyuz TM-26,08/05/1997 3:35 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Khrunichev State Research and Production Space Center,US-KS 7,Proton | US-KS 7,08/14/1997 8:49 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Khrunichev State Research and Production Space Center,PAS 5,Proton-K/DM-2M | PAS 5,08/28/1997 12:33 a.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Khrunichev State Research and Production Space Center,Iridium 27 to 33,Proton-K/17S40 | Iridium 27 to 33,09/14/1997 1:36 a.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/17S40,Launch Successful
Production Corporation Polyot,Parus 89,Kosmos-3M | Parus 89,09/23/1997 4:44 p.m.,"132/1 (132L) | Plesetsk Cosmodrome, Russian Federation",Kosmos-3M,Launch Successful
Progress Rocket Space Center,Molniya-1T 90,Molniya-M | Molniya-1T 90,09/24/1997 9:30 p.m.,"43/3 (43L) | Plesetsk Cosmodrome, Russian Federation",Molniya-M,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M-36,10/05/1997 3:08 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Strategic Rocket Forces,Foton 11 & Mirka,Soyuz U | Foton 11 & Mirka,10/09/1997 5:59 p.m.,"43/3 (43L) | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
Khrunichev State Research and Production Space Center,Kupon,Proton-K/DM-2M | Kupon,11/12/1997 5 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Strategic Rocket Forces,Resurs F-1M,Soyuz U | Resurs F-1M,11/18/1997 11:14 a.m.,"43/3 (43L) | Plesetsk Cosmodrome, Russian Federation",Soyuz U,Launch Successful
Khrunichev State Research and Production Space Center,Astra 1G,Proton-K/DM-2M | Astra 1G,12/02/1997 11:10 p.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),US-PM 9,Tsiklon-2 | US-PM 9,12/09/1997 7:17 a.m.,"90/19 | Baikonur Cosmodrome, Republic of Kazakhstan",Tsiklon-2,Launch Successful
Strategic Rocket Forces,Yantar-4K2 77,Soyuz-U-PVB | Yantar-4K2 77,12/15/1997 3:40 p.m.,"16/2 | Plesetsk Cosmodrome, Russian Federation",Soyuz-U-PVB,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M-37,12/20/1997 8:45 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Strategic Rocket Forces,EarlyBird,Start-1 | EarlyBird,12/24/1997 1:32 p.m.,"5 | Svobodny Cosmodrome, Russian Federation",Start-1,Launch Successful
Khrunichev State Research and Production Space Center,Asiasat 3,Proton-K/DM-2M | Asiasat 3,12/24/1997 11:19 p.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Failure
Russian Federal Space Agency (ROSCOSMOS),Soyuz TM-27,Soyuz U | Soyuz TM-27,01/29/1998 4:33 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Yantar-1KFT 19,Soyuz-U-PVB | Yantar-1KFT 19,02/17/1998 10:35 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-U-PVB,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M-38,03/14/1998 10:45 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Khrunichev State Research and Production Space Center,Iridium 62 to 68,Proton-K/17S40 | Iridium 62 to 68,04/07/1998 2:13 a.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/17S40,Launch Successful
Khrunichev State Research and Production Space Center,US-KMO 4,Proton | US-KMO 4,04/29/1998 4:36 a.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton,Launch Successful
Progress Rocket Space Center,US-K 79,Molniya-M | US-K 79,05/07/1998 8:53 a.m.,"16/2 | Plesetsk Cosmodrome, Russian Federation",Molniya-M,Launch Successful
Khrunichev State Research and Production Space Center,Echostar IV,Proton-K/DM-2M | Echostar IV,05/07/1998 11:45 p.m.,"81/23 (81L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-K/DM-2M,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz U | Progress M-39,05/14/1998 10:12 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Strategic Rocket Forces,Strela-3 119 to 124,Tsiklon-3 | Strela-3 119 to 124,06/15/1998 10:58 p.m.,"32/1 | Plesetsk Cosmodrome, Russian Federation",Tsiklon-3,Launch Successful
Strategic Rocket Forces,Yantar-4K2 78,Soyuz-U-PVB | Yantar-4K2 78,06/24/1998 6:29 p.m.,"43/3 (43L) | Plesetsk Cosmodrome, Russian Federation",Soyuz-U-PVB,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Yantar-4KS1M 8,Soyuz-U-PVB | Yantar-4KS1M 8,06/25/1998 2 p.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz-U-PVB,Launch Successful
Progress Rocket Space Center,Molniya-3 61L,Molniya-M | Molniya-3 61L,07/01/1998 12:48 a.m.,"43/3 (43L) | Plesetsk Cosmodrome, Russian Federation",Molniya-M,Launch Successful
