launch_service_provider,mission,name,net,pad,rocket,status
Lockheed Space Operations Company,STS-51-D,Space Shuttle Discovery / OV-103 | STS-51-D,04/12/1985 1:59 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
Lockheed Space Operations Company,STS-51-B,Space Shuttle Challenger / OV-099 | STS-51-B,04/29/1985 4:02 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
Lockheed Space Operations Company,STS-51-G,Space Shuttle Discovery / OV-103 | STS-51-G,06/17/1985 11:33 a.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
United States Air Force,Intelsat 511,Atlas G Centaur | Intelsat 511,06/30/1985 12:44 a.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas G Centaur,Launch Successful
Lockheed Space Operations Company,STS-51-F,Space Shuttle Challenger / OV-099 | STS-51-F,07/29/1985 10 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
United States Air Force,"Transit-O 24,30","Scout G-1 | Transit-O 24,30",08/03/1985 3:31 a.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout G-1,Launch Successful
Lockheed Space Operations Company,STS-51-I,Space Shuttle Discovery / OV-103 | STS-51-I,08/27/1985 10:58 a.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
United States Air Force,KH-11 7,Titan 34D | KH-11 7,08/28/1985 9:20 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Titan 34D,Launch Failure
United States Air Force,Intelsat 512,Atlas G Centaur | Intelsat 512,09/28/1985 11:17 p.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas G Centaur,Launch Successful
Lockheed Space Operations Company,STS-51-J,Space Shuttle Atlantis / OV-104 | STS-51-J,10/03/1985 3:15 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
United States Air Force,GPS 11,Atlas E/SGS-2 | GPS 11,10/09/1985 2:53 a.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Atlas E/SGS-2,Launch Successful
Lockheed Space Operations Company,STS-61-A,Space Shuttle Challenger / OV-099 | STS-61-A,10/30/1985 5 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
Lockheed Space Operations Company,STS-61-B,Space Shuttle Atlantis / OV-104 | STS-61-B,11/27/1985 12:29 a.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
United States Air Force,ITV 1 & 2,Scout G-1 | ITV 1 & 2,12/13/1985 2:35 a.m.,"Launch Area 3A | Wallops Island, Virginia, USA",Scout G-1,Launch Successful
Lockheed Space Operations Company,STS-61-C,Space Shuttle Columbia / OV-102 | STS-61-C,01/12/1986 11:55 a.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
Lockheed Space Operations Company,STS-51-L,Space Shuttle Challenger / OV-099 | STS-51-L,01/28/1986 4:38 p.m.,"Launch Complex 39B | Kennedy Space Center, FL, USA",Space Shuttle,Launch Failure
United States Air Force,"Parcae 8A,B,C & MSD 8","Atlas H | Parcae 8A,B,C & MSD 8",02/09/1986 10:06 a.m.,"Space Launch Complex 3E | Vandenberg SFB, CA, USA",Atlas H,Launch Successful
United States Air Force,KH-9 20,Titan 34D | KH-9 20,04/18/1986 6:45 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Titan 34D,Launch Failure
United States Air Force,GOES G,Delta 3914 | GOES G,05/03/1986 10:18 p.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta 3914,Launch Failure
United States Air Force,VSE & VSE Target,Delta 3920 | VSE & VSE Target,09/05/1986 3:08 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta 3920,Launch Successful
United States Air Force,NOAA 10,Atlas E | NOAA 10,09/17/1986 3:52 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Atlas E,Launch Successful
United States Air Force,Polar Bear,Scout G-1 | Polar Bear,11/14/1986 12:23 a.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout G-1,Launch Successful
United States Air Force,FLTSATCOM F7,Atlas G Centaur | FLTSATCOM F7,12/05/1986 2:30 a.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas G Centaur,Launch Successful
United States Air Force,Quasar 7,Titan 34B | Quasar 7,02/12/1987 6:40 a.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan 34B,Launch Successful
United States Air Force,GOES 7,Delta 3924 | GOES 7,02/26/1987 11:05 p.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta 3924,Launch Successful
United States Air Force,Palapa B2P,Delta 3920/PAM | Palapa B2P,03/20/1987 10:22 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta 3920/PAM,Launch Successful
United States Air Force,FLTSATCOM F6,Atlas G Centaur | FLTSATCOM F6,03/26/1987 9:22 p.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas G Centaur,Launch Failure
United States Air Force,"Parcae 9A,B,C & MSD 9","Atlas H | Parcae 9A,B,C & MSD 9",05/15/1987 3:45 p.m.,"Space Launch Complex 3E | Vandenberg SFB, CA, USA",Atlas H,Launch Successful
United States Air Force,DMSP-5D2 F8,Atlas E | DMSP-5D2 F8,06/20/1987 2:34 a.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Atlas E,Launch Successful
United States Air Force,"Transit-O 27,29","Scout G-1 | Transit-O 27,29",09/16/1987 7:22 p.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout G-1,Launch Successful
United States Air Force,KH-11 8,Titan 34D | KH-11 8,10/26/1987 9:32 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Titan 34D,Launch Successful
United States Air Force,DSP F13,Titan 34D Transtage | DSP F13,11/29/1987 3:27 a.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Titan 34D Transtage,Launch Successful
United States Air Force,DMSP-5D2 F9,Atlas E | DMSP-5D2 F9,02/03/1988 5:53 a.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Atlas E,Launch Successful
United States Air Force,TVE,Delta 3910 | TVE,02/08/1988 10:07 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta 3910,Launch Successful
National Aeronautics and Space Administration,San Marco 5,Scout G-1 | San Marco 5,03/25/1988 7:50 p.m.,"San Marco platform | Broglio Space Center, Kenya",Scout G-1,Launch Successful
United States Air Force,"Transit-O 23,32","Scout G-1 | Transit-O 23,32",04/26/1988 1:57 a.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout G-1,Launch Successful
United States Air Force,Nova 2,Scout G-1 | Nova 2,06/16/1988 6:54 a.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout G-1,Launch Successful
United States Air Force,Mercury 12,Titan 34D Transtage | Mercury 12,09/02/1988 12:05 p.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Titan 34D Transtage,Launch Successful
United States Air Force,P-11 5103,Titan II SLV | P-11 5103,09/05/1988 9:25 a.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan II SLV,Launch Successful
United States Air Force,NOAA 11,Atlas E | NOAA 11,09/24/1988 10:02 a.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Atlas E,Launch Successful
Lockheed Space Operations Company,STS-26,Space Shuttle Discovery / OV-103 | STS-26,09/29/1988 3:37 p.m.,"Launch Complex 39B | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
United States Air Force,KH-11 9,Titan 34D | KH-11 9,11/06/1988 6:03 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Titan 34D,Launch Successful
Lockheed Space Operations Company,STS-27,Space Shuttle Atlantis / OV-104 | STS-27,12/02/1988 2:30 p.m.,"Launch Complex 39B | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
United States Air Force,GPS-2 1,Delta 6925 | GPS-2 1,02/14/1989 6:30 p.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta 6925,Launch Successful
Lockheed Space Operations Company,STS-29,Space Shuttle Discovery / OV-103 | STS-29,03/13/1989 2:57 p.m.,"Launch Complex 39B | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
United States Air Force,Delta Star,Delta 3920-8 | Delta Star,03/24/1989 9:50 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta 3920-8,Launch Successful
Lockheed Space Operations Company,STS-30,Space Shuttle Atlantis / OV-104 | STS-30,05/04/1989 6:46 p.m.,"Launch Complex 39B | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
United States Air Force,Mercury 13,Titan 34D Transtage | Mercury 13,05/10/1989 7:47 p.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Titan 34D Transtage,Launch Successful
United States Air Force,GPS-2 2,Delta 6925 | GPS-2 2,06/10/1989 10:30 p.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta 6925,Launch Successful
United States Air Force,DSP 14,Titan 402A IUS | DSP 14,06/14/1989 1:18 p.m.,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Titan 402A IUS,Launch Successful
Lockheed Space Operations Company,STS-28,Space Shuttle Columbia / OV-102 | STS-28,08/08/1989 12:37 p.m.,"Launch Complex 39B | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
United States Air Force,GPS-2 3,Delta 6925 | GPS-2 3,08/18/1989 5:57 a.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta 6925,Launch Successful
United States Air Force,Marcopolo 1,Delta 4925-8 | Marcopolo 1,08/27/1989 10:59 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta 4925-8,Launch Successful
United States Air Force,DSCS-2 15,Titan 34D Transtage | DSCS-2 15,09/04/1989 5:54 a.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Titan 34D Transtage,Launch Successful
United States Air Force,P-11 5104,Titan II SLV | P-11 5104,09/06/1989 1:48 a.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan II SLV,Launch Successful
United States Air Force,FLTSATCOM F8,Atlas G Centaur | FLTSATCOM F8,09/25/1989 8:56 a.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas G Centaur,Launch Successful
Lockheed Space Operations Company,STS-34,Space Shuttle Atlantis / OV-104 | STS-34,10/18/1989 4:53 p.m.,"Launch Complex 39B | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
United States Air Force,GPS-2 4,Delta 6925 | GPS-2 4,10/21/1989 9:31 a.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta 6925,Launch Successful
United States Air Force,COBE,Delta 5920-8 | COBE,11/18/1989 2:34 p.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Delta 5920-8,Launch Successful
Lockheed Space Operations Company,STS-33,Space Shuttle Discovery / OV-103 | STS-33,11/23/1989 12:23 a.m.,"Launch Complex 39B | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
United States Air Force,GPS-2 5,Delta 6925 | GPS-2 5,12/11/1989 6:10 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta 6925,Launch Successful
Martin Marietta,Skynet 4A & JCSat 2,Commercial Titan III | Skynet 4A & JCSat 2,01/01/1990 12:07 a.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Commercial Titan III,Launch Successful
Lockheed Space Operations Company,STS-32,Space Shuttle Columbia / OV-102 | STS-32,01/09/1990 12:35 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
United States Air Force,GPS-2 6,Delta 6925 | GPS-2 6,01/24/1990 10:55 p.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta 6925,Launch Successful
United States Air Force,LACE & RME,Delta 6920-8 | LACE & RME,02/14/1990 4:15 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta 6920-8,Launch Successful
Lockheed Space Operations Company,STS-36,Space Shuttle Atlantis / OV-104 | STS-36,02/28/1990 7:50 a.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
Martin Marietta,Intelsat 603,Commercial Titan III | Intelsat 603,03/14/1990 11:52 a.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Commercial Titan III,Launch Successful
United States Air Force,GPS-2 7,Delta 6925 | GPS-2 7,03/26/1990 2:45 a.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta 6925,Launch Successful
Orbital Sciences Corporation,—,"Pegasus | Pegsat, NavySat",04/05/1990 7:10 p.m.,Edwards Air Force Base | Air launch to orbit,Pegasus,Launch Successful
United States Air Force,"POGS & SSR, TEX, SCE","Atlas E Altair | POGS & SSR, TEX, SCE",04/11/1990 3 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Atlas E Altair,Launch Successful
United States Air Force,Palapa B2R,Delta 6925-8 | Palapa B2R,04/13/1990 10:28 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta 6925-8,Launch Successful
Lockheed Space Operations Company,STS-31,Space Shuttle Discovery / OV-103 | STS-31,04/24/1990 12:33 p.m.,"Launch Complex 39B | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
United States Air Force,MACSAT 1 & 2,Scout G-1 | MACSAT 1 & 2,05/09/1990 5:50 p.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout G-1,Launch Successful
United States Air Force,ROSAT,Delta 6920-10 | ROSAT,06/01/1990 9:48 p.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta 6920-10,Launch Successful
United States Air Force,SLDCOM 1,Titan 405A | SLDCOM 1,06/08/1990 5:21 a.m.,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Titan 405A,Launch Successful
United States Air Force,Insat 1D,Delta 4925-8 | Insat 1D,06/12/1990 5:52 a.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta 4925-8,Launch Successful
Martin Marietta,Intelsat 604,Commercial Titan III | Intelsat 604,06/23/1990 11:19 a.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Commercial Titan III,Launch Successful
General Dynamics,CRRES,Atlas I | CRRES,07/25/1990 7:21 p.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas I,Launch Successful
United States Air Force,GPS-2 8,Delta 6925 | GPS-2 8,08/02/1990 5:39 a.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta 6925,Launch Successful
United States Air Force,Marcopolo 2,Delta 6925 | Marcopolo 2,08/18/1990 12:42 a.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta 6925,Launch Successful
United States Air Force,GPS-2 9,Delta 6925 | GPS-2 9,10/01/1990 9:56 p.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta 6925,Launch Successful
Lockheed Space Operations Company,STS-41,Space Shuttle Discovery / OV-103 | STS-41,10/06/1990 11:47 a.m.,"Launch Complex 39B | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
United States Air Force,INMARSAT II F-1,Delta 6925 | INMARSAT II F-1,10/30/1990 11:16 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta 6925,Launch Successful
United States Air Force,DSP 15,Titan 402A IUS | DSP 15,11/13/1990 12:37 a.m.,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Titan 402A IUS,Launch Successful
Lockheed Space Operations Company,STS-38,Space Shuttle Atlantis / OV-104 | STS-38,11/15/1990 11:48 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
United States Air Force,GPS IIA-1,Delta II | GPS IIA-1,11/26/1990 9:39 p.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta II,Launch Successful
United States Air Force,DMSP-5D2 F10,Atlas E | DMSP-5D2 F10,12/01/1990 3:57 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Atlas E,Launch Successful
Lockheed Space Operations Company,STS-35,Space Shuttle Columbia / OV-102 | STS-35,12/02/1990 6:49 a.m.,"Launch Complex 39B | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
United States Air Force,NATO 4A,Delta II | NATO 4A,01/08/1991 12:53 a.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta II,Launch Successful
United States Air Force,Onyx 2,Titan 403A | Onyx 2,03/08/1991 12:03 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Titan 403A,Launch Successful
United States Air Force,INMARSAT II F-2,Delta 6925 | INMARSAT II F-2,03/08/1991 11:03 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta 6925,Launch Successful
Lockheed Space Operations Company,STS-37,Space Shuttle Atlantis / OV-104 | STS-37,04/05/1991 2:22 p.m.,"Launch Complex 39B | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
United States Air Force,ASC 2,Delta II | ASC 2,04/13/1991 12:09 a.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta II,Launch Successful
General Dynamics,BS-3H,Atlas I | BS-3H,04/18/1991 11:30 p.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas I,Launch Failure
Lockheed Space Operations Company,STS-39,Space Shuttle Discovery / OV-103 | STS-39,04/28/1991 11:33 a.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
United States Air Force,NOAA 12,Atlas E | NOAA 12,05/14/1991 3:52 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Atlas E,Launch Successful
United States Air Force,Satcom C5,Delta II | Satcom C5,05/29/1991 10:55 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta II,Launch Successful
Lockheed Space Operations Company,STS-40,Space Shuttle Columbia / OV-102 | STS-40,06/05/1991 1:24 p.m.,"Launch Complex 39B | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
United States Air Force,REX,Scout G-1 | REX,06/29/1991 2 p.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout G-1,Launch Successful
United States Air Force,GPS IIA-2,Delta II | GPS IIA-2,07/04/1991 2:32 a.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta II,Launch Successful
Orbital Sciences Corporation,—,Pegasus HAPS | 7 microsats,07/17/1991 5:33 p.m.,Edwards Air Force Base | Air launch to orbit,Pegasus HAPS,Launch Successful
Lockheed Space Operations Company,STS-43,Space Shuttle Atlantis / OV-104 | STS-43,08/02/1991 3:01 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
Lockheed Space Operations Company,STS-48,Space Shuttle Discovery / OV-103 | STS-48,09/12/1991 11:11 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
United States Air Force,SLDCOM 2,Titan 403A | SLDCOM 2,11/08/1991 7:07 a.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Titan 403A,Launch Successful
Lockheed Space Operations Company,STS-44,Space Shuttle Atlantis / OV-104 | STS-44,11/24/1991 11:44 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
United States Air Force,DMSP-5D2 F11,Atlas E | DMSP-5D2 F11,11/28/1991 1:23 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Atlas E,Launch Successful
United States Air Force,Eutelsat II F-3,Atlas II | Eutelsat II F-3,12/07/1991 10:47 p.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas II,Launch Successful
Lockheed Space Operations Company,STS-42,Space Shuttle Discovery / OV-103 | STS-42,01/22/1992 2:52 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
United States Air Force,DSCS-3 B14,Atlas II | DSCS-3 B14,02/11/1992 12:41 a.m.,"Launch Complex 36A | Cape Canaveral, FL, USA",Atlas II,Launch Successful
United States Air Force,GPS IIA-3,Delta II | GPS IIA-3,02/23/1992 10:29 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta II,Launch Successful
General Dynamics,Galaxy 5,Atlas I | Galaxy 5,03/14/1992 midnight,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas I,Launch Successful
Lockheed Space Operations Company,STS-45,Space Shuttle Atlantis / OV-104 | STS-45,03/24/1992 1:13 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
United States Air Force,GPS IIA-4,Delta II | GPS IIA-4,04/10/1992 3:20 a.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta II,Launch Successful
United States Air Force,P-11 5105,Titan II SLV | P-11 5105,04/25/1992 8:53 a.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan II SLV,Launch Successful
Lockheed Space Operations Company,STS-49,Space Shuttle Endeavour / OV-105 | STS-49,05/07/1992 11:40 p.m.,"Launch Complex 39B | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
United States Air Force,Palapa B4,Delta II | Palapa B4,05/14/1992 12:40 a.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta II,Launch Successful
United States Air Force,EUVE,Delta 6920-10 | EUVE,06/07/1992 4:40 p.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta 6920-10,Launch Successful
United States Air Force,INTELSAT K,Atlas IIA | INTELSAT K,06/10/1992 midnight,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas IIA,Launch Successful
Lockheed Space Operations Company,STS-50,Space Shuttle Columbia / OV-102 | STS-50,06/25/1992 4:12 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
United States Air Force,DSCS-3 B12,Atlas II | DSCS-3 B12,07/02/1992 9:54 p.m.,"Launch Complex 36A | Cape Canaveral, FL, USA",Atlas II,Launch Successful
National Aeronautics and Space Administration,SAMPEX,Scout G-1 | SAMPEX,07/03/1992 2:19 p.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout G-1,Launch Successful
United States Air Force,GPS IIA-5,Delta II | GPS IIA-5,07/07/1992 9:20 a.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta II,Launch Successful
United States Air Force,Geotail & DUVE,Delta 6925 | Geotail & DUVE,07/24/1992 2:26 p.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta 6925,Launch Successful
Lockheed Space Operations Company,STS-46,Space Shuttle Atlantis / OV-104 | STS-46,07/31/1992 1:56 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
General Dynamics,Galaxy 1R,Atlas I | Galaxy 1R,08/22/1992 10:40 p.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas I,Launch Failure
United States Air Force,Satcom C4,Delta II | Satcom C4,08/31/1992 10:40 a.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta II,Launch Successful
United States Air Force,GPS IIA-6,Delta II | GPS IIA-6,09/09/1992 8:57 a.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta II,Launch Successful
Lockheed Space Operations Company,STS-47,Space Shuttle Endeavour / OV-105 | STS-47,09/12/1992 2:23 p.m.,"Launch Complex 39B | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
Martin Marietta,Mars Observer,Commercial Titan III | Mars Observer,09/25/1992 5:05 p.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Commercial Titan III,Launch Successful
United States Air Force,DFS-Kopernikus 3,Delta II | DFS-Kopernikus 3,10/12/1992 9:47 a.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta II,Launch Successful
Lockheed Space Operations Company,STS-52,Space Shuttle Columbia / OV-102 | STS-52,10/22/1992 2:05 p.m.,"Launch Complex 39B | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
United States Air Force,MSTI-1,Scout G-1 | MSTI-1,11/21/1992 1:45 p.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout G-1,Launch Successful
United States Air Force,GPS IIA-7,Delta II | GPS IIA-7,11/22/1992 11:54 p.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta II,Launch Successful
United States Air Force,KH-11 10,Titan 404A | KH-11 10,11/28/1992 9:34 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Titan 404A,Launch Successful
Lockheed Space Operations Company,STS-53,Space Shuttle Discovery / OV-103 | STS-53,12/02/1992 1:24 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
United States Air Force,GPS IIA-8,Delta II | GPS IIA-8,12/18/1992 10:16 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta II,Launch Successful
Lockheed Space Operations Company,STS-54,Space Shuttle Endeavour / OV-105 | STS-54,01/13/1993 1:59 p.m.,"Launch Complex 39B | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
United States Air Force,GPS IIA-9,Delta II | GPS IIA-9,02/03/1993 2:55 a.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta II,Launch Successful
Orbital Sciences Corporation,—,Pegasus | Satélite de Coleta de Dados-1 (SCD-1),02/09/1993 2:30 p.m.,Cape Canaveral | Air launch to orbit,Pegasus,Launch Successful
General Dynamics,UHF F/O F1,Atlas I | UHF F/O F1,03/25/1993 9:38 p.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas I,Launch Successful
United States Air Force,GPS IIA-10,Delta II | GPS IIA-10,03/30/1993 3:09 a.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta II,Launch Successful
Lockheed Space Operations Company,STS-56,Space Shuttle Discovery / OV-103 | STS-56,04/08/1993 5:29 a.m.,"Launch Complex 39B | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
Orbital Sciences Corporation,—,Pegasus | Array of Low Energy X-ray Imaging Sensors (ALEXIS),04/25/1993 1:56 p.m.,Edwards Air Force Base | Air launch to orbit,Pegasus,Launch Successful
Lockheed Space Operations Company,STS-55,Space Shuttle Columbia / OV-102 | STS-55,04/26/1993 2:50 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
United States Air Force,GPS IIA-11,Delta II | GPS IIA-11,05/13/1993 12:07 a.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta II,Launch Successful
Lockheed Space Operations Company,STS-57,Space Shuttle Endeavour / OV-105 | STS-57,06/21/1993 1:07 p.m.,"Launch Complex 39B | Kennedy Space Center, FL, USA",Space Shuttle,Launch Successful
United States Air Force,RADCAL,Scout G-1 | RADCAL,06/25/1993 11:30 p.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout G-1,Launch Successful
United States Air Force,GPS IIA-12,Delta II | GPS IIA-12,06/26/1993 1:27 p.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Delta II,Launch Successful
United States Air Force,DSCS-3 B9,Atlas II | DSCS-3 B9,07/19/1993 10:04 p.m.,"Launch Complex 36A | Cape Canaveral, FL, USA",Atlas II,Launch Successful
United States Air Force,SLDCOM 3,Titan 403A | SLDCOM 3,08/02/1993 7:59 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Titan 403A,Launch Failure
United States Air Force,NOAA 13,Atlas E | NOAA 13,08/09/1993 10:02 a.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Atlas E,Launch Successful
